id,latitude,longitude,property_type,room_type,bathrooms,bedrooms,minimum_nights,price,zip
567239,37.74472,-122.43699,House,Private room,1,1,2,$95.00 ,94131
568161,37.73279,-122.43701,House,Private room,1,1,2,$68.00 ,94112
571042,37.7681,-122.43972,Townhouse,Entire home/apt,2.5,3,4,$460.00 ,94117
575551,37.76186,-122.4037,Apartment,Private room,1,1,3,$129.00 ,94158
576018,37.75363,-122.43138,House,Entire home/apt,2.5,4,2,"$1,000.00 ",94131
578097,37.77053,-122.42848,Condominium,Entire home/apt,1,2,3,$280.00 ,94117
580106,37.77558,-122.4406,Apartment,Private room,1,1,2,$93.00 ,94117
581216,37.80172,-122.43501,Apartment,Entire home/apt,1,3,3,$139.00 ,94123
582335,37.80178,-122.43719,House,Entire home/apt,3.5,4,4,"$1,049.00 ",94123
585225,37.74555,-122.43384,Apartment,Entire home/apt,1,1,2,$99.00 ,94131
585326,37.77632,-122.48067,Guest suite,Entire home/apt,1,1,1,$69.00 ,94122
587375,37.76157,-122.42186,House,Entire home/apt,1,2,2,$400.00 ,94110
589676,37.75036,-122.42621,House,Private room,1,1,2,$105.00 ,94110
589767,37.79648,-122.4118,Apartment,Entire home/apt,1,2,5,$295.00 ,94108
591524,37.74663,-122.41696,House,Entire home/apt,1,1,3,$195.00 ,94110
592883,37.75731,-122.40954,House,Private room,1,1,30,$98.00 ,94110
593165,37.76613,-122.45252,Apartment,Entire home/apt,1,1,30,$121.00 ,94117
593253,37.77023,-122.42957,Condominium,Private room,1.5,1,2,$95.00 ,94117
596042,37.79384,-122.42436,Apartment,Private room,,1,30,$63.00 ,94109
598271,37.75943,-122.40398,House,Private room,2,1,3,$125.00 ,94158
598579,37.77448,-122.43359,Apartment,Entire home/apt,1,1,30,$105.00 ,94117
602036,37.77586,-122.44243,Condominium,Entire home/apt,1,3,30,$350.00 ,94117
602535,37.74366,-122.42993,House,Entire home/apt,2,3,5,$975.00 ,94110
604221,37.78388,-122.41661,Apartment,Entire home/apt,1,2,30,$100.00 ,94102
604843,37.76024,-122.4088,Apartment,Private room,1.5,1,31,$72.00 ,94110
604999,37.74748,-122.40821,Apartment,Shared room,1,1,30,$79.00 ,94110
607500,37.76668,-122.45095,House,Entire home/apt,2.5,3,3,$375.00 ,94117
616204,37.79527,-122.40925,Apartment,Entire home/apt,1,3,7,$450.00 ,94108
616517,37.77528,-122.40772,Loft,Entire home/apt,1,1,30,$279.00 ,94103
626349,37.78111,-122.40597,Condominium,Entire home/apt,1,1,30,$123.00 ,94103
627358,37.74656,-122.40655,Apartment,Private room,1,1,30,$125.00 ,94110
631635,37.75566,-122.43454,Condominium,Entire home/apt,1,1,30,$201.00 ,94114
631658,37.75926,-122.40442,House,Private room,2,2,3,$280.00 ,94158
631735,37.7371,-122.39761,House,Private room,1,1,31,$50.00 ,94124
632303,37.74118,-122.43275,Apartment,Entire home/apt,1,1,30,$95.00 ,94131
633629,37.73258,-122.44126,Apartment,Private room,1,1,30,$79.00 ,94112
640352,37.78128,-122.40346,Loft,Entire home/apt,1,1,1,$975.00 ,94103
640605,37.80392,-122.43422,Apartment,Entire home/apt,1,1,30,$145.00 ,94123
640895,37.76612,-122.42771,Apartment,Entire home/apt,1.5,4,4,$500.00 ,94117
642672,37.7457,-122.42423,Apartment,Entire home/apt,1,1,60,$178.00 ,94110
643918,37.80031,-122.4064,Apartment,Private room,1,1,30,$130.00 ,94108
644091,37.80329,-122.40708,Condominium,Entire home/apt,1,1,3,$350.00 ,94111
647360,37.731,-122.47932,Apartment,Entire home/apt,1,1,1,$250.00 ,94116
648086,37.74038,-122.41755,House,Private room,1,1,3,$79.00 ,94110
651624,37.7351,-122.4415,House,Private room,1,1,2,$85.00 ,94131
654279,37.74514,-122.40459,House,Private room,1,1,3,$90.00 ,94110
654860,37.77498,-122.48287,House,Entire home/apt,3.5,5,30,$475.00 ,94122
655326,37.80301,-122.40216,Apartment,Entire home/apt,2,2,30,$199.00 ,94111
657121,37.80264,-122.41046,Condominium,Entire home/apt,2.5,3,2,$949.00 ,94111
662754,37.75458,-122.40975,Apartment,Entire home/apt,1.5,2,9,$282.00 ,94110
663623,37.75797,-122.4096,Apartment,Entire home/apt,1.5,2,4,$240.00 ,94110
664307,37.75292,-122.41875,Guest suite,Private room,1,1,2,$85.00 ,94110
664315,37.75316,-122.42125,House,Entire home/apt,2,3,7,$450.00 ,94110
677207,37.76499,-122.44262,House,Entire home/apt,3,3,3,$395.00 ,94114
678556,37.77431,-122.45236,Apartment,Entire home/apt,1,1,3,$135.00 ,94118
680288,37.75192,-122.41365,Guest suite,Entire home/apt,1,1,2,$150.00 ,94110
686677,37.77532,-122.43741,Apartment,Shared room,1.5,1,30,$67.00 ,94117
687430,37.7296,-122.42728,House,Private room,3,1,30,$35.00 ,94112
691023,37.75697,-122.42727,House,Entire home/apt,2.5,3,4,$450.00 ,94110
699723,37.76644,-122.39588,Apartment,Entire home/apt,2,2,4,$395.00 ,94158
713877,37.76369,-122.45304,Guest suite,Entire home/apt,1,1,1,$145.00 ,94114
715543,37.76375,-122.4125,Loft,Entire home/apt,1.5,2,30,$180.00 ,94110
715754,37.76646,-122.4432,Condominium,Entire home/apt,1,1,30,$160.00 ,94117
719431,37.74028,-122.46885,Guest suite,Entire home/apt,1,1,4,$79.00 ,94116
720811,37.77571,-122.46296,Apartment,Entire home/apt,1,1,3,$135.00 ,94118
725300,37.75935,-122.44437,House,Private room,2,2,30,$379.00 ,94114
726657,37.76284,-122.42443,Condominium,Entire home/apt,2,2,4,$322.00 ,94114
727866,37.74781,-122.50316,Guest suite,Entire home/apt,1,1,1,$153.00 ,94116
727969,37.75354,-122.43372,Apartment,Entire home/apt,1,1,30,$170.00 ,94131
728486,37.7822,-122.404,Loft,Entire home/apt,1.5,1,30,$175.00 ,94103
728585,37.74935,-122.43532,Guest suite,Entire home/apt,1,1,3,$139.00 ,94131
728884,37.75305,-122.43465,House,Entire home/apt,1,2,30,$275.00 ,94131
732779,37.78068,-122.48146,House,Entire home/apt,2,3,5,$520.00 ,94118
734801,37.78937,-122.42937,Loft,Entire home/apt,1,1,30,$162.00 ,94109
734839,37.80153,-122.4094,Apartment,Entire home/apt,1,2,30,$185.00 ,94111
738493,37.76037,-122.40414,Apartment,Private room,0.5,1,2,$178.00 ,94158
738547,37.80627,-122.41919,Apartment,Entire home/apt,1,2,3,$395.00 ,94111
741327,37.79147,-122.40848,Apartment,Entire home/apt,1,1,30,$123.00 ,94108
746079,37.76063,-122.44618,Condominium,Private room,1.5,1,1,$115.00 ,94114
748222,37.75621,-122.41555,Apartment,Private room,1,1,1,$120.00 ,94110
748256,37.75495,-122.41683,Apartment,Private room,1,1,1,$120.00 ,94110
749744,37.76739,-122.4493,Condominium,Entire home/apt,1,1,30,$175.00 ,94117
749990,37.77154,-122.43888,Apartment,Entire home/apt,1,1,30,$225.00 ,94117
752607,37.76411,-122.42159,House,Entire home/apt,1,3,3,$350.00 ,94110
754117,37.77046,-122.44772,Apartment,Entire home/apt,1,1,30,$152.00 ,94117
758815,37.80508,-122.44226,Apartment,Entire home/apt,1,1,30,$135.00 ,94123
760794,37.73868,-122.42949,House,Entire home/apt,1.5,2,14,$250.00 ,94110
765914,37.75692,-122.41116,Loft,Entire home/apt,1.5,1,7,$399.00 ,94110
766516,37.74668,-122.41401,House,Entire home/apt,1,2,30,$144.00 ,94110
767506,37.74387,-122.45375,House,Entire home/apt,2,3,2,$410.00 ,94131
769734,37.75634,-122.40976,Cottage,Private room,1,1,2,$80.00 ,94110
770991,37.74259,-122.42804,Guest suite,Entire home/apt,1,1,3,$139.00 ,94110
774323,37.76022,-122.42551,Condominium,Private room,1,1,2,$140.00 ,94110
776239,37.75809,-122.44311,House,Entire home/apt,2,3,4,$645.00 ,94114
778520,37.76845,-122.42228,Apartment,Private room,1,1,4,$129.00 ,94102
779109,37.75029,-122.42157,Townhouse,Private room,1,1,1,$160.00 ,94110
781945,37.7842,-122.39925,Apartment,Entire home/apt,2,2,183,$250.00 ,94105
782126,37.73341,-122.39274,House,Private room,1.5,1,1,$50.00 ,94124
783135,37.77596,-122.44525,Apartment,Entire home/apt,1,1,5,$160.00 ,94117
783821,37.76077,-122.43786,Apartment,Entire home/apt,1,1,30,$250.00 ,94114
785901,37.79313,-122.40443,Hostel,Shared room,,1,1,$45.00 ,94104
786492,37.79421,-122.4031,Hostel,Shared room,,1,1,$45.00 ,94104
786506,37.7926,-122.40339,Hostel,Shared room,,1,1,$45.00 ,94104
794626,37.72924,-122.42653,Apartment,Entire home/apt,1,1,2,$120.00 ,94112
795254,37.77031,-122.43242,Guest suite,Entire home/apt,1,1,3,$150.00 ,94117
797887,37.73146,-122.45057,Apartment,Private room,1,1,30,$57.00 ,94127
802559,37.71997,-122.45089,Bungalow,Entire home/apt,1,2,4,$180.00 ,94112
802839,37.75925,-122.42306,Apartment,Entire home/apt,1,3,3,$300.00 ,94110
806199,37.78786,-122.39325,Loft,Entire home/apt,1.5,1,3,$325.00 ,94105
808660,37.7846,-122.44389,Apartment,Entire home/apt,1,2,30,$130.00 ,94115
808919,37.777,-122.43681,Condominium,Private room,1.5,1,3,$110.00 ,94117
810315,37.80014,-122.42456,Apartment,Private room,1,1,30,$70.00 ,94109
811374,37.79748,-122.42065,Apartment,Entire home/apt,1,1,30,$105.00 ,94109
815183,37.72754,-122.44927,Bungalow,Private room,1,1,30,$40.00 ,94127
819856,37.79119,-122.39564,Condominium,Entire home/apt,2,2,30,$289.00 ,94105
819863,37.75949,-122.46839,Apartment,Entire home/apt,1,1,1,$135.00 ,94122
829185,37.77109,-122.42402,House,Entire home/apt,1.5,2,3,$699.00 ,94102
830330,37.73919,-122.4159,Apartment,Entire home/apt,1,1,3,$135.00 ,94110
830576,37.79511,-122.42651,Apartment,Entire home/apt,1,1,200,$175.00 ,94109
830997,37.78377,-122.40721,Apartment,Entire home/apt,1,1,30,$200.00 ,94103
833149,37.75942,-122.4677,Bungalow,Entire home/apt,1,1,30,$125.00 ,94122
837045,37.77159,-122.43204,Apartment,Entire home/apt,1,2,2,$249.00 ,94117
837490,37.7911,-122.43382,Apartment,Private room,1,2,31,$300.00 ,94115
840986,37.74641,-122.41163,Apartment,Entire home/apt,1,1,2,$145.00 ,94110
842269,37.7936,-122.40576,House,Shared room,2.5,1,30,$30.00 ,94108
845480,37.70885,-122.43077,House,Private room,1.5,3,3,$70.00 ,94112
845501,37.70978,-122.4308,House,Private room,2,3,3,$65.00 ,94112
845502,37.77444,-122.43672,House,Entire home/apt,1.5,2,7,$875.00 ,94117
848578,37.70988,-122.43083,House,Private room,1,1,3,$70.00 ,94112
851889,37.77576,-122.41073,Loft,Entire home/apt,1,1,3,$300.00 ,94103
856123,37.76221,-122.4199,Condominium,Private room,1,1,1,$168.00 ,94110
859310,37.75697,-122.42019,Apartment,Private room,1,1,31,$135.00 ,94110
859336,37.76897,-122.43855,Apartment,Private room,1,1,2,$109.00 ,94117
862201,37.75318,-122.40124,Apartment,Entire home/apt,1,0,30,$179.00 ,94110
863987,37.78115,-122.43246,Condominium,Entire home/apt,1,1,30,$141.00 ,94102
865873,37.76252,-122.42428,Apartment,Entire home/apt,1,2,30,$375.00 ,94114
867499,37.7714,-122.42328,House,Private room,1.5,1,4,$150.00 ,94102
867530,37.73822,-122.42233,Guesthouse,Entire home/apt,1,0,30,$95.00 ,94110
867555,37.7665,-122.4183,Townhouse,Entire home/apt,1.5,2,5,$549.00 ,94102
870532,37.76469,-122.43424,Apartment,Entire home/apt,1,2,30,$145.00 ,94114
870705,37.74151,-122.42308,Apartment,Entire home/apt,2,2,3,$360.00 ,94110
872206,37.7595,-122.41839,House,Private room,6.5,1,32,$64.00 ,94110
872246,37.79665,-122.41262,Apartment,Entire home/apt,2,2,180,$205.00 ,94108
873705,37.78622,-122.4444,House,Entire home/apt,2,4,2,$425.00 ,94115
878935,37.76464,-122.4678,Apartment,Entire home/apt,1,2,30,$190.00 ,94122
881105,37.80532,-122.43548,Apartment,Entire home/apt,1.5,1,3,$475.00 ,94123
883937,37.7465,-122.40989,Apartment,Entire home/apt,1,1,4,$175.00 ,94110
884770,37.80317,-122.41841,Apartment,Private room,1,1,1,$123.00 ,94111
890875,37.77116,-122.43373,Apartment,Entire home/apt,1,2,2,$269.00 ,94117
900393,37.75646,-122.40114,Condominium,Entire home/apt,1,2,30,$295.00 ,94158
900569,37.73825,-122.39793,Guest suite,Private room,1,1,30,$79.00 ,94124
900941,37.75804,-122.43579,Apartment,Entire home/apt,1,1,90,$545.00 ,94114
902377,37.76048,-122.46255,Apartment,Private room,1,1,30,$55.00 ,94122
902435,37.78655,-122.38992,Condominium,Entire home/apt,1,1,30,$199.00 ,94105
905399,37.74874,-122.41825,Apartment,Private room,1,1,5,$85.00 ,94110
905902,37.76569,-122.48264,Apartment,Entire home/apt,1,2,30,$185.00 ,94122
909063,37.76605,-122.42066,Apartment,Private room,1,1,4,$93.00 ,94102
911029,37.76284,-122.44624,Condominium,Entire home/apt,2,2,30,$150.00 ,94114
915058,37.74446,-122.4085,House,Entire home/apt,2,4,2,$859.00 ,94110
918341,37.7637,-122.39735,House,Entire home/apt,1,1,1,$240.00 ,94158
923807,37.77797,-122.43739,Apartment,Private room,3,1,30,$57.00 ,94117
929468,37.75952,-122.44559,Loft,Entire home/apt,1,1,5,$175.00 ,94114
930955,37.76097,-122.44837,Condominium,Entire home/apt,2,3,30,$400.00 ,94114
931313,37.77039,-122.42267,Apartment,Entire home/apt,1,1,30,$101.00 ,94102
932481,37.79177,-122.4327,House,Entire home/apt,2.5,3,5,$990.00 ,94115
934012,37.77465,-122.46206,Apartment,Entire home/apt,1,1,30,$115.00 ,94118
936209,37.75949,-122.42487,Apartment,Private room,0,1,2,$250.00 ,94110
937842,37.75991,-122.41065,Apartment,Private room,1.5,1,1,$100.00 ,94110
938330,37.7818,-122.44348,Apartment,Entire home/apt,1,1,30,$130.00 ,94115
943851,37.75708,-122.40801,Apartment,Entire home/apt,1.5,2,30,$136.00 ,94110
945748,37.78352,-122.45798,Apartment,Entire home/apt,1,1,2,$275.00 ,94118
950094,37.73407,-122.39527,House,Private room,1,1,30,$79.00 ,94124
955071,37.77033,-122.4491,Apartment,Private room,1,1,30,$55.00 ,94117
958507,37.77719,-122.40871,House,Entire home/apt,1,3,31,$220.00 ,94103
961900,37.77831,-122.39379,Loft,Entire home/apt,2,1,30,$179.00 ,94158
964751,37.77842,-122.45796,Guest suite,Entire home/apt,1,1,30,$140.00 ,94118
964952,37.77439,-122.43755,Condominium,Entire home/apt,2,3,5,$600.00 ,94117
968046,37.72098,-122.43159,Condominium,Private room,1,1,2,$105.00 ,94112
968308,37.78178,-122.39184,Condominium,Private room,1,1,30,$175.00 ,94105
968852,37.77112,-122.43364,Apartment,Entire home/apt,1,1,1,$360.00 ,94117
971069,37.79844,-122.4105,Apartment,Private room,1,1,30,$99.00 ,94108
971116,37.77713,-122.44158,House,Private room,1,1,2,$115.00 ,94117
975482,37.76965,-122.43833,Serviced apartment,Hotel room,2,2,30,$300.00 ,94117
980783,37.7646,-122.40415,Apartment,Entire home/apt,1,1,30,$181.00 ,94158
982298,37.74984,-122.50852,House,Entire home/apt,2,4,3,$495.00 ,94116
983739,37.7654,-122.43398,Townhouse,Private room,1,1,30,$75.00 ,94117
991765,37.7557,-122.41151,House,Entire home/apt,2,3,4,$250.00 ,94110
992676,37.73485,-122.43407,Guest suite,Entire home/apt,1,1,1,$135.00 ,94112
992913,37.80055,-122.40562,Apartment,Private room,1,1,2,$79.00 ,94108
997382,37.7703,-122.45021,House,Private room,2,1,1,$53.00 ,94117
1001415,37.75542,-122.42841,Apartment,Entire home/apt,1,1,4,$325.00 ,94110
1001422,37.7971,-122.42793,Apartment,Entire home/apt,1,1,31,$200.00 ,94109
1001759,37.76122,-122.43823,Apartment,Private room,1,1,30,$99.00 ,94114
1003756,37.75963,-122.40192,Condominium,Entire home/apt,1.5,2,3,$272.00 ,94158
1005642,37.76202,-122.42335,Apartment,Private room,1,1,2,$115.00 ,94110
1007157,37.7959,-122.41813,House,Entire home/apt,1,4,30,$230.00 ,94109
1011292,37.74684,-122.42697,House,Entire home/apt,2,2,120,$250.00 ,94110
1011751,37.73429,-122.46413,House,Private room,3,1,2,$50.00 ,94127
1015336,37.80507,-122.44358,House,Entire home/apt,2,3,30,$775.00 ,94123
1016604,37.78027,-122.46108,House,Entire home/apt,2,3,4,$399.00 ,94118
1017799,37.76043,-122.46203,Apartment,Private room,1,1,1,$75.00 ,94122
1018426,37.77597,-122.40504,Loft,Shared room,1,1,30,$311.00 ,94103
1023586,37.76105,-122.46313,Apartment,Private room,1,1,1,$65.00 ,94122
1029621,37.76943,-122.43377,Condominium,Entire home/apt,1.5,2,3,$310.00 ,94117
1030352,37.75401,-122.40925,Apartment,Entire home/apt,1,2,30,$259.00 ,94110
1031899,37.74833,-122.42621,Apartment,Entire home/apt,,1,30,$127.00 ,94110
1033754,37.75975,-122.50544,House,Entire home/apt,2,3,1,$300.00 ,94122
1036860,37.80519,-122.42143,Apartment,Entire home/apt,1,2,2,$298.00 ,94111
1037251,37.74308,-122.40679,Apartment,Entire home/apt,1,1,30,$140.00 ,94110
1038324,37.75231,-122.40827,Apartment,Private room,1.5,1,30,$93.00 ,94110
1043282,37.75855,-122.4453,House,Private room,1,1,1,$111.00 ,94114
1053666,37.75698,-122.41126,Guest suite,Entire home/apt,1,1,31,$180.00 ,94110
1056006,37.77632,-122.422,Condominium,Entire home/apt,2,3,30,$255.00 ,94102
1056844,37.7901,-122.39593,Loft,Shared room,1.5,1,2,$74.00 ,94105
1059961,37.77981,-122.41022,Apartment,Shared room,1,1,58,"$5,000.00 ",94103
1069167,37.74168,-122.38258,Guest suite,Private room,1,1,1,$76.00 ,94124
1076743,37.79951,-122.41714,Condominium,Entire home/apt,1,2,2,$575.00 ,94109
1077444,37.77712,-122.47832,Bed and breakfast,Private room,1,1,2,$120.00 ,94118
1080408,37.76094,-122.44388,House,Private room,1,1,1,$90.00 ,94114
1080980,37.77807,-122.4101,Loft,Entire home/apt,2,2,1,$595.00 ,94103
1083810,37.75276,-122.43513,House,Private room,2,1,3,$188.00 ,94131
1084068,37.77967,-122.40379,Loft,Entire home/apt,1.5,1,365,$180.00 ,94103
1087427,37.75655,-122.4799,House,Private room,1,1,7,$68.00 ,94122
1094207,37.76016,-122.42413,Apartment,Entire home/apt,1,1,30,$100.00 ,94110
1098003,37.77093,-122.43008,House,Entire home/apt,3,3,3,$500.00 ,94117
1103797,37.78521,-122.44279,Apartment,Entire home/apt,2,3,2,$500.00 ,94115
1104362,37.76225,-122.43232,Guest suite,Entire home/apt,1,1,30,$192.00 ,94114
1104912,37.7752,-122.50139,Apartment,Entire home/apt,1,1,2,$159.00 ,94122
1106534,37.74553,-122.43805,Guesthouse,Entire home/apt,1,2,30,$250.00 ,94131
1107014,37.75871,-122.43815,House,Entire home/apt,3,4,2,$950.00 ,94114
1109534,37.7909,-122.43397,Condominium,Entire home/apt,2,3,2,$500.00 ,94115
1110001,37.74356,-122.42908,House,Entire home/apt,1,1,30,$175.00 ,94110
1110346,37.79149,-122.41529,Condominium,Private room,1,1,2,$128.00 ,94109
1110787,37.78983,-122.43481,Apartment,Entire home/apt,1,1,30,$149.00 ,94115
1117813,37.72731,-122.43864,House,Entire home/apt,1,2,30,$150.00 ,94112
1121697,37.77804,-122.43084,Apartment,Entire home/apt,1.5,5,30,$500.00 ,94102
1123125,37.76046,-122.39778,House,Private room,1.5,1,2,$120.00 ,94158
1125079,37.73446,-122.46455,House,Private room,3,1,2,$45.00 ,94127
1125115,37.73586,-122.46462,House,Private room,3,1,2,$40.00 ,94127
1130628,37.77082,-122.44901,Apartment,Private room,1,1,30,$79.00 ,94117
1133372,37.73846,-122.42951,Condominium,Entire home/apt,1,3,2,$138.00 ,94110
1135632,37.75776,-122.41144,Apartment,Private room,1,1,3,$150.00 ,94110
1138420,37.79575,-122.43308,Apartment,Entire home/apt,1,1,30,$225.00 ,94123
1140449,37.79911,-122.42933,Apartment,Private room,1,1,31,$120.00 ,94123
1141986,37.78005,-122.40323,Apartment,Entire home/apt,1,1,360,$90.00 ,94103
1142101,37.75727,-122.50099,House,Entire home/apt,2,3,7,$290.00 ,94122
1145582,37.78681,-122.43277,Apartment,Entire home/apt,2,2,50,$140.00 ,94115
1148625,37.76739,-122.44467,Condominium,Private room,1.5,1,3,$125.00 ,94117
1151109,37.79966,-122.43795,House,Entire home/apt,2,2,30,$799.00 ,94123
1151864,37.784,-122.39019,Apartment,Entire home/apt,2,2,180,$185.00 ,94105
1159284,37.8039,-122.40661,Condominium,Entire home/apt,1,1,30,$290.00 ,94111
1162640,37.72862,-122.43484,House,Entire home/apt,2,3,30,$149.00 ,94112
1171918,37.77706,-122.4047,Loft,Entire home/apt,2,2,2,$245.00 ,94103
1174214,37.80539,-122.43636,Townhouse,Private room,1,1,2,$395.00 ,94123
1174537,37.80068,-122.40549,Townhouse,Entire home/apt,1,2,30,$300.00 ,94111
1174758,37.80102,-122.40395,Apartment,Entire home/apt,1,2,30,$300.00 ,94104
1177310,37.74254,-122.42685,Guesthouse,Entire home/apt,1,1,30,$120.00 ,94110
1178260,37.80015,-122.40543,Apartment,Entire home/apt,1.5,2,30,$160.00 ,94104
1178281,37.77766,-122.43437,Condominium,Entire home/apt,1,2,3,$275.00 ,94117
1182465,37.75664,-122.43984,Apartment,Entire home/apt,1,2,2,$99.00 ,94114
1183521,37.77658,-122.47882,Apartment,Private room,2,1,2,$100.00 ,94118
1195173,37.79268,-122.41532,Apartment,Private room,1,1,30,$70.00 ,94109
1200068,37.73289,-122.44803,House,Private room,1,1,30,$60.00 ,94127
1201159,37.78067,-122.39794,Condominium,Entire home/apt,1,0,30,$75.00 ,94105
1203062,37.75599,-122.4222,Apartment,Entire home/apt,1,2,3,$225.00 ,94110
1203172,37.7432,-122.40936,Guest suite,Private room,1,1,3,$143.00 ,94110
1203526,37.77139,-122.44729,Apartment,Private room,1.5,1,1,$99.00 ,94117
1203684,37.7897,-122.41483,Apartment,Private room,1,1,1,$118.00 ,94109
1203849,37.7534,-122.43011,Condominium,Entire home/apt,1,1,2,$250.00 ,94131
1205031,37.77621,-122.39703,Loft,Private room,1,1,30,$120.00 ,94158
1206032,37.71475,-122.44324,Apartment,Entire home/apt,1,2,30,$125.00 ,94112
1206184,37.77113,-122.44616,Apartment,Private room,1.5,1,1,$89.00 ,94117
1206233,37.77028,-122.44757,Apartment,Private room,,1,1,$79.00 ,94117
1206261,37.77107,-122.44874,Apartment,Private room,1.5,1,1,$99.00 ,94117
1209893,37.78491,-122.4581,Apartment,Entire home/apt,1.5,3,2,"$1,500.00 ",94118
1212513,37.76023,-122.43774,Apartment,Private room,1,2,2,$175.00 ,94114
1212746,37.76087,-122.4414,Apartment,Entire home/apt,2,3,3,$625.00 ,94114
1212822,37.80362,-122.44547,Condominium,Entire home/apt,2,3,60,$510.00 ,94123
1214080,37.74644,-122.41747,House,Entire home/apt,2,2,3,$345.00 ,94110
1223107,37.75863,-122.41179,Condominium,Private room,1,1,3,$148.00 ,94110
1223704,37.77966,-122.40344,House,Entire home/apt,1,2,29,$186.00 ,94103
1226557,37.77782,-122.3968,Apartment,Entire home/apt,1,1,180,$217.00 ,94158
1226596,37.73489,-122.42641,House,Private room,1,1,3,$89.00 ,94110
1229606,37.7763,-122.40966,Apartment,Entire home/apt,1,1,31,$104.00 ,94103
1237143,37.79972,-122.41709,Apartment,Entire home/apt,1,2,7,$442.00 ,94109
1241029,37.80365,-122.44555,Condominium,Private room,1,1,60,$165.00 ,94123
1245838,37.7367,-122.41797,Apartment,Entire home/apt,2,4,3,$450.00 ,94110
1247160,37.77871,-122.4372,Apartment,Private room,1,1,30,$50.00 ,94117
